season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,group_hash_url
2020,1,1,-3,13241,Badmintonligaen,Final 4,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13241,1,1,,,-3,"
2020,1,1,-3,13240,Badmintonligaen,Grundspil,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13240,1,1,,,-3,"
2020,1,1,-3,13208,1. division,Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13208,1,1,,,-3,"
2020,1,1,-3,13209,1. division,Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13209,1,1,,,-3,"
2020,1,1,-3,13212,2. division,Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13212,1,1,,,-3,"
2020,1,1,-3,13213,2. division,Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13213,1,1,,,-3,"
2020,1,1,-3,13216,3. division,Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13216,1,1,,,-3,"
2020,1,1,-3,13217,3. division,Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13217,1,1,,,-3,"
2020,1,1,-3,13218,3. division,Pulje 3,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13218,1,1,,,-3,"
2020,1,1,-3,13219,3. division,Pulje 4,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13219,1,1,,,-3,"
2020,1,1,-3,13224,Danmarksserien,Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13224,1,1,,,-3,"
2020,1,1,-3,13225,Danmarksserien,Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13225,1,1,,,-3,"
2020,1,1,-3,13226,Danmarksserien,Pulje 3,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13226,1,1,,,-3,"
2020,1,1,-3,13227,Danmarksserien,Pulje 4,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13227,1,1,,,-3,"
2020,1,1,-3,13228,Danmarksserien,Pulje 5,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13228,1,1,,,-3,"
2020,1,1,-3,13229,Danmarksserien,Pulje 6,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13229,1,1,,,-3,"
2020,1,1,-3,13230,Danmarksserien,Pulje 7,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13230,1,1,,,-3,"
2020,1,1,-3,13231,Danmarksserien,Pulje 8,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2020,13231,1,1,,,-3,"
